Date,Time,Team1,Score1,Team2,Score2,Label,OT,Attendance,Misc
Thu Feb 9 2023,7:00p,Denver Nuggets,104,Orlando Magic,115,Box Score,,18846,
Thu Feb 9 2023,7:30p,Phoenix Suns,107,Atlanta Hawks,116,Box Score,,17003,
Thu Feb 9 2023,7:30p,Chicago Bulls,105,Brooklyn Nets,116,Box Score,,16938,
Thu Feb 9 2023,10:00p,Milwaukee Bucks,115,Los Angeles Lakers,106,Box Score,,18997,
Fri Feb 10 2023,7:00p,San Antonio Spurs,131,Detroit Pistons,138,Box Score,2OT,17899,
Fri Feb 10 2023,7:00p,Phoenix Suns,117,Indiana Pacers,104,Box Score,,16522,
Fri Feb 10 2023,7:00p,New York Knicks,108,Philadelphia 76ers,119,Box Score,,21057,
Fri Feb 10 2023,7:30p,Charlotte Hornets,116,Boston Celtics,127,Box Score,,19156,
Fri Feb 10 2023,7:30p,Utah Jazz,122,Toronto Raptors,116,Box Score,,19800,
Fri Feb 10 2023,8:00p,Minnesota Timberwolves,107,Memphis Grizzlies,128,Box Score,,17794,
Fri Feb 10 2023,8:00p,Houston Rockets,95,Miami Heat,97,Box Score,,19600,
Fri Feb 10 2023,10:00p,Cleveland Cavaliers,118,New Orleans Pelicans,107,Box Score,,16398,
Fri Feb 10 2023,10:00p,Oklahoma City Thunder,138,Portland Trail Blazers,129,Box Score,,19424,
Fri Feb 10 2023,10:00p,Dallas Mavericks,122,Sacramento Kings,114,Box Score,,18111,
Fri Feb 10 2023,10:30p,Milwaukee Bucks,119,Los Angeles Clippers,106,Box Score,,16614,
Sat Feb 11 2023,6:00p,Philadelphia 76ers,101,Brooklyn Nets,98,Box Score,,17732,
Sat Feb 11 2023,7:00p,Denver Nuggets,119,Charlotte Hornets,105,Box Score,,19256,
Sat Feb 11 2023,7:00p,Miami Heat,107,Orlando Magic,103,Box Score,OT,18223,
Sat Feb 11 2023,7:00p,Indiana Pacers,113,Washington Wizards,127,Box Score,,18387,
Sat Feb 11 2023,7:30p,San Antonio Spurs,106,Atlanta Hawks,125,Box Score,,17875,
Sat Feb 11 2023,7:30p,Utah Jazz,120,New York Knicks,126,Box Score,,19339,
Sat Feb 11 2023,8:00p,Chicago Bulls,89,Cleveland Cavaliers,97,Box Score,,19432,
Sat Feb 11 2023,8:30p,Los Angeles Lakers,109,Golden State Warriors,103,Box Score,,18064,
Sat Feb 11 2023,10:00p,Dallas Mavericks,128,Sacramento Kings,133,Box Score,OT,18111,
Sun Feb 12 2023,2:00p,Memphis Grizzlies,109,Boston Celtics,119,Box Score,,19156,
Sun Feb 12 2023,3:00p,Detroit Pistons,118,Toronto Raptors,119,Box Score,,19800,
Mon Feb 13 2023,7:00p,Atlanta Hawks,138,Charlotte Hornets,144,Box Score,,14078,
Mon Feb 13 2023,7:00p,San Antonio Spurs,109,Cleveland Cavaliers,117,Box Score,,19432,
Mon Feb 13 2023,7:00p,Utah Jazz,123,Indiana Pacers,117,Box Score,,15004,
Mon Feb 13 2023,7:00p,Houston Rockets,104,Philadelphia 76ers,123,Box Score,,19850,
Mon Feb 13 2023,7:30p,Denver Nuggets,112,Miami Heat,108,Box Score,,19755,
Mon Feb 13 2023,7:30p,Brooklyn Nets,106,New York Knicks,124,Box Score,,19812,
Mon Feb 13 2023,8:00p,Orlando Magic,100,Chicago Bulls,91,Box Score,,20767,
Mon Feb 13 2023,8:00p,New Orleans Pelicans,103,Oklahoma City Thunder,100,Box Score,,14920,
Mon Feb 13 2023,8:30p,Minnesota Timberwolves,124,Dallas Mavericks,121,Box Score,,20325,
Mon Feb 13 2023,10:00p,Washington Wizards,126,Golden State Warriors,135,Box Score,,18064,
Mon Feb 13 2023,10:00p,Los Angeles Lakers,115,Portland Trail Blazers,127,Box Score,,18299,
Tue Feb 14 2023,7:30p,Boston Celtics,125,Milwaukee Bucks,131,Box Score,OT,17623,
Tue Feb 14 2023,7:30p,Orlando Magic,113,Toronto Raptors,123,Box Score,,19800,
Tue Feb 14 2023,9:00p,Sacramento Kings,109,Phoenix Suns,120,Box Score,,17071,
Tue Feb 14 2023,10:00p,Golden State Warriors,124,Los Angeles Clippers,134,Box Score,,16741,
Tue Feb 14 2023,10:00p,Washington Wizards,126,Portland Trail Blazers,101,Box Score,,18004,
Wed Feb 15 2023,7:00p,San Antonio Spurs,110,Charlotte Hornets,120,Box Score,,14155,
Wed Feb 15 2023,7:00p,Chicago Bulls,113,Indiana Pacers,117,Box Score,,15599,
Wed Feb 15 2023,7:30p,New York Knicks,122,Atlanta Hawks,101,Box Score,,17771,
Wed Feb 15 2023,7:30p,Detroit Pistons,109,Boston Celtics,127,Box Score,,19156,
Wed Feb 15 2023,7:30p,Miami Heat,105,Brooklyn Nets,116,Box Score,,17963,
Wed Feb 15 2023,7:30p,Cleveland Cavaliers,112,Philadelphia 76ers,118,Box Score,,21134,
Wed Feb 15 2023,8:00p,Utah Jazz,111,Memphis Grizzlies,117,Box Score,,16748,
Wed Feb 15 2023,8:00p,Houston Rockets,96,Oklahoma City Thunder,133,Box Score,,14988,
Wed Feb 15 2023,9:00p,Dallas Mavericks,109,Denver Nuggets,118,Box Score,,19627,
Wed Feb 15 2023,10:00p,New Orleans Pelicans,102,Los Angeles Lakers,120,Box Score,,18997,
Thu Feb 16 2023,7:30p,Milwaukee Bucks,112,Chicago Bulls,100,Box Score,,20308,
Thu Feb 16 2023,8:00p,Washington Wizards,114,Minnesota Timberwolves,106,Box Score,,17136,
Thu Feb 16 2023,10:00p,Los Angeles Clippers,116,Phoenix Suns,107,Box Score,,17071,
Thu Feb 23 2023,7:00p,Denver Nuggets,115,Cleveland Cavaliers,109,Box Score,,19432,
Thu Feb 23 2023,7:00p,Boston Celtics,142,Indiana Pacers,138,Box Score,OT,16125,
Thu Feb 23 2023,7:00p,Detroit Pistons,106,Orlando Magic,108,Box Score,,18846,
Thu Feb 23 2023,7:30p,Memphis Grizzlies,105,Philadelphia 76ers,110,Box Score,,21205,
Thu Feb 23 2023,7:30p,New Orleans Pelicans,110,Toronto Raptors,115,Box Score,,19800,
Thu Feb 23 2023,8:30p,San Antonio Spurs,116,Dallas Mavericks,142,Box Score,,20287,
Thu Feb 23 2023,9:00p,Oklahoma City Thunder,119,Utah Jazz,120,Box Score,OT,18206,
Thu Feb 23 2023,10:00p,Golden State Warriors,111,Los Angeles Lakers,124,Box Score,,18997,
Thu Feb 23 2023,10:00p,Portland Trail Blazers,116,Sacramento Kings,133,Box Score,,18041,
Fri Feb 24 2023,7:00p,New York Knicks,115,Washington Wizards,109,Box Score,,20476,
Fri Feb 24 2023,7:30p,Cleveland Cavaliers,119,Atlanta Hawks,136,Box Score,,18065,
Fri Feb 24 2023,7:30p,Miami Heat,99,Milwaukee Bucks,128,Box Score,,17676,
Fri Feb 24 2023,8:00p,Brooklyn Nets,87,Chicago Bulls,131,Box Score,,21286,
Fri Feb 24 2023,8:00p,Charlotte Hornets,121,Minnesota Timberwolves,113,Box Score,,17136,
Fri Feb 24 2023,10:00p,Houston Rockets,101,Golden State Warriors,116,Box Score,,18064,
Fri Feb 24 2023,10:00p,Oklahoma City Thunder,115,Phoenix Suns,124,Box Score,,17071,
Fri Feb 24 2023,10:30p,Sacramento Kings,176,Los Angeles Clippers,175,Box Score,2OT,19068,
Sat Feb 25 2023,12:00p,Toronto Raptors,95,Detroit Pistons,91,Box Score,,20190,
Sat Feb 25 2023,7:00p,Miami Heat,103,Charlotte Hornets,108,Box Score,,19109,
Sat Feb 25 2023,7:00p,Indiana Pacers,121,Orlando Magic,108,Box Score,,19231,
Sat Feb 25 2023,7:30p,New Orleans Pelicans,106,New York Knicks,128,Box Score,,19812,
Sat Feb 25 2023,8:00p,Denver Nuggets,94,Memphis Grizzlies,112,Box Score,,18302,
Sat Feb 25 2023,8:30p,Boston Celtics,110,Philadelphia 76ers,107,Box Score,,20993,
Sat Feb 25 2023,9:00p,San Antonio Spurs,102,Utah Jazz,118,Box Score,,18206,
Sun Feb 26 2023,1:00p,Phoenix Suns,101,Milwaukee Bucks,104,Box Score,,17636,
Sun Feb 26 2023,3:00p,Brooklyn Nets,127,Atlanta Hawks,129,Box Score,,16983,
Sun Feb 26 2023,3:30p,Washington Wizards,82,Chicago Bulls,102,Box Score,,21106,
Sun Feb 26 2023,3:30p,Los Angeles Lakers,111,Dallas Mavericks,108,Box Score,,20411,
Sun Feb 26 2023,6:00p,Toronto Raptors,93,Cleveland Cavaliers,118,Box Score,,19432,
Sun Feb 26 2023,7:00p,Sacramento Kings,124,Oklahoma City Thunder,115,Box Score,,15147,
Sun Feb 26 2023,7:30p,Minnesota Timberwolves,104,Golden State Warriors,109,Box Score,,18064,
Sun Feb 26 2023,9:00p,Houston Rockets,114,Portland Trail Blazers,131,Box Score,,19215,
Sun Feb 26 2023,10:00p,Los Angeles Clippers,124,Denver Nuggets,134,Box Score,OT,19689,
Mon Feb 27 2023,7:00p,Detroit Pistons,106,Charlotte Hornets,117,Box Score,,14184,
Mon Feb 27 2023,7:00p,Miami Heat,101,Philadelphia 76ers,99,Box Score,,20859,
Mon Feb 27 2023,7:30p,Boston Celtics,94,New York Knicks,109,Box Score,,19812,
Mon Feb 27 2023,8:00p,Orlando Magic,101,New Orleans Pelicans,93,Box Score,,16038,
Tue Feb 28 2023,7:30p,Washington Wizards,119,Atlanta Hawks,116,Box Score,,17395,
Tue Feb 28 2023,7:30p,Milwaukee Bucks,118,Brooklyn Nets,104,Box Score,,17732,
Tue Feb 28 2023,7:30p,Los Angeles Lakers,109,Memphis Grizzlies,121,Box Score,,17794,
Tue Feb 28 2023,7:30p,Chicago Bulls,98,Toronto Raptors,104,Box Score,,19800,
Tue Feb 28 2023,8:00p,Denver Nuggets,133,Houston Rockets,112,Box Score,,15368,
Tue Feb 28 2023,8:00p,Sacramento Kings,123,Oklahoma City Thunder,117,Box Score,,13353,
Tue Feb 28 2023,8:30p,Indiana Pacers,124,Dallas Mavericks,122,Box Score,,20277,
Tue Feb 28 2023,9:00p,San Antonio Spurs,102,Utah Jazz,94,Box Score,,18206,
Tue Feb 28 2023,10:00p,Portland Trail Blazers,105,Golden State Warriors,123,Box Score,,18064,
Tue Feb 28 2023,10:00p,Minnesota Timberwolves,108,Los Angeles Clippers,101,Box Score,,17022,
Wed Mar 1 2023,7:00p,Phoenix Suns,105,Charlotte Hornets,91,Box Score,,19137,
Wed Mar 1 2023,7:00p,Chicago Bulls,117,Detroit Pistons,115,Box Score,,18098,
Wed Mar 1 2023,7:30p,Cleveland Cavaliers,113,Boston Celtics,117,Box Score,,19156,
Wed Mar 1 2023,7:30p,Philadelphia 76ers,119,Miami Heat,96,Box Score,,19600,
Wed Mar 1 2023,7:30p,Brooklyn Nets,118,New York Knicks,142,Box Score,,19812,
Wed Mar 1 2023,8:00p,Memphis Grizzlies,113,Houston Rockets,99,Box Score,,15919,
Wed Mar 1 2023,8:00p,Orlando Magic,117,Milwaukee Bucks,139,Box Score,,17354,
Wed Mar 1 2023,8:00p,Los Angeles Lakers,123,Oklahoma City Thunder,117,Box Score,,17114,
Wed Mar 1 2023,10:00p,New Orleans Pelicans,121,Portland Trail Blazers,110,Box Score,,18566,
Thu Mar 2 2023,7:00p,Toronto Raptors,108,Washington Wizards,119,Box Score,,14643,
Thu Mar 2 2023,7:30p,Philadelphia 76ers,126,Dallas Mavericks,133,Box Score,,20002,
Thu Mar 2 2023,8:30p,Indiana Pacers,99,San Antonio Spurs,110,Box Score,,14617,
Thu Mar 2 2023,10:00p,Los Angeles Clippers,91,Golden State Warriors,115,Box Score,,18064,
Fri Mar 3 2023,7:00p,Orlando Magic,117,Charlotte Hornets,106,Box Score,,16683,
Fri Mar 3 2023,7:30p,Portland Trail Blazers,111,Atlanta Hawks,129,Box Score,,17521,
Fri Mar 3 2023,7:30p,Brooklyn Nets,115,Boston Celtics,105,Box Score,,19156,
Fri Mar 3 2023,8:00p,Phoenix Suns,125,Chicago Bulls,104,Box Score,,21169,
Fri Mar 3 2023,8:00p,New York Knicks,122,Miami Heat,120,Box Score,,19600,
Fri Mar 3 2023,8:00p,Utah Jazz,103,Oklahoma City Thunder,130,Box Score,,16538,
Fri Mar 3 2023,10:00p,Memphis Grizzlies,97,Denver Nuggets,113,Box Score,,19641,
Fri Mar 3 2023,10:00p,New Orleans Pelicans,99,Golden State Warriors,108,Box Score,,18064,
Fri Mar 3 2023,10:00p,Los Angeles Clippers,127,Sacramento Kings,128,Box Score,,18111,
Fri Mar 3 2023,10:30p,Minnesota Timberwolves,110,Los Angeles Lakers,102,Box Score,,18997,
Sat Mar 4 2023,5:00p,Toronto Raptors,116,Washington Wizards,109,Box Score,OT,18174,
Sat Mar 4 2023,7:30p,Detroit Pistons,90,Cleveland Cavaliers,114,Box Score,,19432,
Sat Mar 4 2023,8:00p,Atlanta Hawks,109,Miami Heat,117,Box Score,,19600,
Sat Mar 4 2023,8:00p,Houston Rockets,122,San Antonio Spurs,110,Box Score,,18354,
Sat Mar 4 2023,8:30p,Philadelphia 76ers,133,Milwaukee Bucks,130,Box Score,,18100,
Sat Mar 4 2023,10:00p,Minnesota Timberwolves,138,Sacramento Kings,134,Box Score,,18111,
Sun Mar 5 2023,1:00p,Phoenix Suns,130,Dallas Mavericks,126,Box Score,,20311,
Sun Mar 5 2023,3:30p,Indiana Pacers,125,Chicago Bulls,122,Box Score,,21225,
Sun Mar 5 2023,3:30p,Golden State Warriors,105,Los Angeles Lakers,113,Box Score,,18997,
Sun Mar 5 2023,6:00p,Charlotte Hornets,86,Brooklyn Nets,102,Box Score,,17921,
Sun Mar 5 2023,6:00p,Portland Trail Blazers,122,Orlando Magic,119,Box Score,,18846,
Sun Mar 5 2023,7:00p,San Antonio Spurs,110,Houston Rockets,142,Box Score,,16721,
Sun Mar 5 2023,7:00p,Utah Jazz,119,Oklahoma City Thunder,129,Box Score,,14778,
Sun Mar 5 2023,7:30p,New York Knicks,131,Boston Celtics,129,Box Score,2OT,19156,
Sun Mar 5 2023,7:30p,Milwaukee Bucks,117,Washington Wizards,111,Box Score,,18746,
Sun Mar 5 2023,10:00p,Memphis Grizzlies,129,Los Angeles Clippers,135,Box Score,,19068,
Mon Mar 6 2023,7:00p,Boston Celtics,114,Cleveland Cavaliers,118,Box Score,OT,19432,
Mon Mar 6 2023,7:00p,Portland Trail Blazers,110,Detroit Pistons,104,Box Score,,16989,
Mon Mar 6 2023,7:00p,Philadelphia 76ers,147,Indiana Pacers,143,Box Score,,15008,
Mon Mar 6 2023,7:30p,Atlanta Hawks,128,Miami Heat,130,Box Score,,19600,
Mon Mar 6 2023,9:00p,Toronto Raptors,113,Denver Nuggets,118,Box Score,,19520,
Mon Mar 6 2023,10:00p,New Orleans Pelicans,108,Sacramento Kings,123,Box Score,,17708,
Tue Mar 7 2023,7:00p,Washington Wizards,119,Detroit Pistons,117,Box Score,,17855,
Tue Mar 7 2023,7:00p,Milwaukee Bucks,134,Orlando Magic,123,Box Score,,16110,
Tue Mar 7 2023,7:30p,Philadelphia 76ers,117,Minnesota Timberwolves,94,Box Score,,17136,
Tue Mar 7 2023,7:30p,Charlotte Hornets,112,New York Knicks,105,Box Score,,19812,
Tue Mar 7 2023,8:00p,Brooklyn Nets,118,Houston Rockets,96,Box Score,,14833,
Tue Mar 7 2023,8:00p,Golden State Warriors,128,Oklahoma City Thunder,137,Box Score,,16142,
Tue Mar 7 2023,8:30p,Utah Jazz,116,Dallas Mavericks,120,Box Score,,20277,
Tue Mar 7 2023,10:00p,Memphis Grizzlies,103,Los Angeles Lakers,112,Box Score,,18997,
Wed Mar 8 2023,7:00p,Atlanta Hawks,122,Washington Wizards,120,Box Score,,15087,
Wed Mar 8 2023,7:30p,Portland Trail Blazers,93,Boston Celtics,115,Box Score,,19156,
Wed Mar 8 2023,7:30p,Cleveland Cavaliers,104,Miami Heat,100,Box Score,,19600,
Wed Mar 8 2023,7:30p,Dallas Mavericks,106,New Orleans Pelicans,113,Box Score,,17473,
Wed Mar 8 2023,9:00p,Chicago Bulls,117,Denver Nuggets,96,Box Score,,19896,
Wed Mar 8 2023,9:00p,Oklahoma City Thunder,101,Phoenix Suns,132,Box Score,,17071,
Wed Mar 8 2023,10:00p,Toronto Raptors,100,Los Angeles Clippers,108,Box Score,,17397,
Thu Mar 9 2023,7:00p,Charlotte Hornets,113,Detroit Pistons,103,Box Score,,17121,
Thu Mar 9 2023,7:00p,Houston Rockets,125,Indiana Pacers,134,Box Score,OT,16027,
Thu Mar 9 2023,7:00p,Utah Jazz,131,Orlando Magic,124,Box Score,,16552,
Thu Mar 9 2023,7:30p,Golden State Warriors,110,Memphis Grizzlies,131,Box Score,,17794,
Thu Mar 9 2023,8:00p,Brooklyn Nets,113,Milwaukee Bucks,118,Box Score,,17341,
Thu Mar 9 2023,10:00p,New York Knicks,117,Sacramento Kings,122,Box Score,,18068,
Fri Mar 10 2023,7:00p,Portland Trail Blazers,119,Philadelphia 76ers,120,Box Score,,21001,
Fri Mar 10 2023,7:00p,Atlanta Hawks,114,Washington Wizards,107,Box Score,,18161,
Fri Mar 10 2023,8:00p,Cleveland Cavaliers,115,Miami Heat,119,Box Score,,19757,
Fri Mar 10 2023,8:00p,Brooklyn Nets,124,Minnesota Timberwolves,123,Box Score,OT,17136,
Fri Mar 10 2023,8:00p,Denver Nuggets,120,San Antonio Spurs,128,Box Score,,18354,
Fri Mar 10 2023,10:30p,Toronto Raptors,112,Los Angeles Lakers,122,Box Score,,18322,
Sat Mar 11 2023,4:00p,New York Knicks,95,Los Angeles Clippers,106,Box Score,,19068,
Sat Mar 11 2023,7:00p,Utah Jazz,119,Charlotte Hornets,111,Box Score,,17221,
Sat Mar 11 2023,7:00p,Indiana Pacers,121,Detroit Pistons,115,Box Score,,20190,
Sat Mar 11 2023,7:00p,Miami Heat,114,Orlando Magic,126,Box Score,OT,17347,
Sat Mar 11 2023,7:30p,Boston Celtics,134,Atlanta Hawks,125,Box Score,,17884,
Sat Mar 11 2023,8:00p,Chicago Bulls,119,Houston Rockets,111,Box Score,,18055,
Sat Mar 11 2023,8:00p,Dallas Mavericks,108,Memphis Grizzlies,112,Box Score,,17794,
Sat Mar 11 2023,8:30p,Milwaukee Bucks,116,Golden State Warriors,125,Box Score,OT,18064,
Sat Mar 11 2023,8:30p,Oklahoma City Thunder,110,New Orleans Pelicans,96,Box Score,,17606,
Sat Mar 11 2023,9:00p,Sacramento Kings,128,Phoenix Suns,119,Box Score,,17071,
Sun Mar 12 2023,3:30p,Brooklyn Nets,122,Denver Nuggets,120,Box Score,,19739,
Sun Mar 12 2023,5:00p,Cleveland Cavaliers,114,Charlotte Hornets,108,Box Score,,17342,
Sun Mar 12 2023,6:00p,Washington Wizards,93,Philadelphia 76ers,112,Box Score,,21220,
Sun Mar 12 2023,7:00p,Portland Trail Blazers,110,New Orleans Pelicans,127,Box Score,,16676,
Sun Mar 12 2023,7:00p,Oklahoma City Thunder,102,San Antonio Spurs,90,Box Score,,17314,
Sun Mar 12 2023,9:00p,New York Knicks,112,Los Angeles Lakers,108,Box Score,,18997,
Mon Mar 13 2023,7:00p,Indiana Pacers,97,Detroit Pistons,117,Box Score,,18313,
Mon Mar 13 2023,7:30p,Minnesota Timberwolves,136,Atlanta Hawks,115,Box Score,,17799,
Mon Mar 13 2023,7:30p,Memphis Grizzlies,104,Dallas Mavericks,88,Box Score,,20303,
Mon Mar 13 2023,7:30p,Utah Jazz,115,Miami Heat,119,Box Score,,19721,
Mon Mar 13 2023,8:00p,Boston Celtics,109,Houston Rockets,111,Box Score,,18055,
Mon Mar 13 2023,10:00p,Phoenix Suns,112,Golden State Warriors,123,Box Score,,18064,
Mon Mar 13 2023,10:00p,Milwaukee Bucks,133,Sacramento Kings,124,Box Score,,18111,
Tue Mar 14 2023,7:00p,Cleveland Cavaliers,120,Charlotte Hornets,104,Box Score,,14690,
Tue Mar 14 2023,7:00p,Detroit Pistons,97,Washington Wizards,117,Box Score,,15279,
Tue Mar 14 2023,7:30p,Denver Nuggets,110,Toronto Raptors,125,Box Score,,19800,
Tue Mar 14 2023,8:00p,Los Angeles Lakers,123,New Orleans Pelicans,108,Box Score,,18625,
Tue Mar 14 2023,8:00p,Brooklyn Nets,107,Oklahoma City Thunder,121,Box Score,,16976,
Tue Mar 14 2023,8:00p,Orlando Magic,114,San Antonio Spurs,132,Box Score,,13708,
Tue Mar 14 2023,10:00p,Milwaukee Bucks,116,Phoenix Suns,104,Box Score,,17071,
Tue Mar 14 2023,10:00p,New York Knicks,123,Portland Trail Blazers,107,Box Score,,19488,
Wed Mar 15 2023,7:30p,Philadelphia 76ers,118,Cleveland Cavaliers,109,Box Score,,19432,
Wed Mar 15 2023,7:30p,Memphis Grizzlies,119,Miami Heat,138,Box Score,,19794,
Wed Mar 15 2023,8:00p,Sacramento Kings,117,Chicago Bulls,114,Box Score,,21886,
Wed Mar 15 2023,8:00p,Los Angeles Lakers,110,Houston Rockets,114,Box Score,,18055,
Wed Mar 15 2023,8:00p,Boston Celtics,104,Minnesota Timberwolves,102,Box Score,,17136,
Wed Mar 15 2023,8:30p,Dallas Mavericks,137,San Antonio Spurs,128,Box Score,OT,18354,
Wed Mar 15 2023,10:00p,Golden State Warriors,126,Los Angeles Clippers,134,Box Score,,19068,
Thu Mar 16 2023,7:00p,Denver Nuggets,119,Detroit Pistons,100,Box Score,,17987,
Thu Mar 16 2023,7:30p,Sacramento Kings,101,Brooklyn Nets,96,Box Score,,18172,
Thu Mar 16 2023,7:30p,Oklahoma City Thunder,111,Toronto Raptors,128,Box Score,,19800,
Thu Mar 16 2023,8:00p,Indiana Pacers,139,Milwaukee Bucks,123,Box Score,,17797,
Thu Mar 16 2023,10:00p,Orlando Magic,113,Phoenix Suns,116,Box Score,,17071,
Fri Mar 17 2023,7:00p,Philadelphia 76ers,121,Charlotte Hornets,82,Box Score,,19096,
Fri Mar 17 2023,7:30p,Golden State Warriors,119,Atlanta Hawks,127,Box Score,,18201,
Fri Mar 17 2023,7:30p,Washington Wizards,94,Cleveland Cavaliers,117,Box Score,,19432,
Fri Mar 17 2023,8:00p,Minnesota Timberwolves,131,Chicago Bulls,139,Box Score,2OT,20109,
Fri Mar 17 2023,8:00p,New Orleans Pelicans,112,Houston Rockets,114,Box Score,,15841,
Fri Mar 17 2023,8:00p,Memphis Grizzlies,126,San Antonio Spurs,120,Box Score,OT,15221,
Fri Mar 17 2023,10:00p,Boston Celtics,126,Portland Trail Blazers,112,Box Score,,19393,
Fri Mar 17 2023,10:30p,Dallas Mavericks,111,Los Angeles Lakers,110,Box Score,,18997,
Sat Mar 18 2023,1:00p,Denver Nuggets,110,New York Knicks,116,Box Score,,19812,
Sat Mar 18 2023,3:00p,Orlando Magic,113,Los Angeles Clippers,108,Box Score,,17533,
Sat Mar 18 2023,7:00p,Philadelphia 76ers,141,Indiana Pacers,121,Box Score,,17274,
Sat Mar 18 2023,7:00p,Minnesota Timberwolves,107,Toronto Raptors,122,Box Score,,19800,
Sat Mar 18 2023,8:00p,Miami Heat,99,Chicago Bulls,113,Box Score,,20094,
Sat Mar 18 2023,8:00p,Golden State Warriors,119,Memphis Grizzlies,133,Box Score,,18396,
Sat Mar 18 2023,8:00p,Sacramento Kings,132,Washington Wizards,118,Box Score,,18529,
Sat Mar 18 2023,9:00p,Boston Celtics,117,Utah Jazz,118,Box Score,,18206,
Sun Mar 19 2023,3:30p,Denver Nuggets,108,Brooklyn Nets,102,Box Score,,18235,
Sun Mar 19 2023,3:30p,Phoenix Suns,120,Oklahoma City Thunder,124,Box Score,,17897,
Sun Mar 19 2023,4:00p,Atlanta Hawks,118,San Antonio Spurs,126,Box Score,,16311,
Sun Mar 19 2023,6:00p,Miami Heat,112,Detroit Pistons,100,Box Score,,20190,
Sun Mar 19 2023,7:00p,New Orleans Pelicans,117,Houston Rockets,107,Box Score,,14209,
Sun Mar 19 2023,8:00p,Toronto Raptors,111,Milwaukee Bucks,118,Box Score,,17341,
Sun Mar 19 2023,9:00p,Los Angeles Clippers,117,Portland Trail Blazers,102,Box Score,,18714,
Sun Mar 19 2023,9:30p,Orlando Magic,105,Los Angeles Lakers,111,Box Score,,18997,
Mon Mar 20 2023,7:00p,Indiana Pacers,109,Charlotte Hornets,115,Box Score,,12449,
Mon Mar 20 2023,7:00p,Chicago Bulls,109,Philadelphia 76ers,105,Box Score,2OT,21145,
Mon Mar 20 2023,7:30p,Minnesota Timberwolves,140,New York Knicks,134,Box Score,,19812,
Mon Mar 20 2023,8:00p,Golden State Warriors,121,Houston Rockets,108,Box Score,,16116,
Mon Mar 20 2023,8:00p,Dallas Mavericks,108,Memphis Grizzlies,112,Box Score,,17794,
Mon Mar 20 2023,9:00p,Sacramento Kings,120,Utah Jazz,128,Box Score,,18206,
Tue Mar 21 2023,7:00p,Washington Wizards,112,Orlando Magic,122,Box Score,,16096,
Tue Mar 21 2023,7:30p,Detroit Pistons,107,Atlanta Hawks,129,Box Score,,17129,
Tue Mar 21 2023,7:30p,Cleveland Cavaliers,115,Brooklyn Nets,109,Box Score,,17732,
Tue Mar 21 2023,8:00p,San Antonio Spurs,84,New Orleans Pelicans,119,Box Score,,15466,
Tue Mar 21 2023,10:00p,Boston Celtics,132,Sacramento Kings,109,Box Score,,18111,
Tue Mar 21 2023,10:30p,Oklahoma City Thunder,101,Los Angeles Clippers,100,Box Score,,19068,
Wed Mar 22 2023,7:00p,Denver Nuggets,118,Washington Wizards,104,Box Score,,16508,
Wed Mar 22 2023,7:30p,Golden State Warriors,127,Dallas Mavericks,125,Box Score,,20377,
Wed Mar 22 2023,7:30p,New York Knicks,120,Miami Heat,127,Box Score,,19863,
Wed Mar 22 2023,7:30p,Indiana Pacers,118,Toronto Raptors,114,Box Score,,19800,
Wed Mar 22 2023,8:00p,Philadelphia 76ers,116,Chicago Bulls,91,Box Score,,20946,
Wed Mar 22 2023,8:00p,Houston Rockets,125,Memphis Grizzlies,130,Box Score,,17794,
Wed Mar 22 2023,8:00p,San Antonio Spurs,94,Milwaukee Bucks,130,Box Score,,17756,
Wed Mar 22 2023,8:00p,Atlanta Hawks,124,Minnesota Timberwolves,125,Box Score,,17136,
Wed Mar 22 2023,9:00p,Portland Trail Blazers,127,Utah Jazz,115,Box Score,,,
Wed Mar 22 2023,10:00p,Phoenix Suns,111,Los Angeles Lakers,122,Box Score,,18435,
Thu Mar 23 2023,7:00p,New York Knicks,106,Orlando Magic,111,Box Score,,17607,
Thu Mar 23 2023,7:30p,Cleveland Cavaliers,116,Brooklyn Nets,114,Box Score,,17732,
Thu Mar 23 2023,8:00p,Charlotte Hornets,96,New Orleans Pelicans,115,Box Score,,15749,
Thu Mar 23 2023,10:30p,Oklahoma City Thunder,105,Los Angeles Clippers,127,Box Score,,17307,
Fri Mar 24 2023,7:00p,Indiana Pacers,95,Boston Celtics,120,Box Score,,19156,
Fri Mar 24 2023,7:00p,San Antonio Spurs,124,Washington Wizards,136,Box Score,,17004,
Fri Mar 24 2023,7:30p,Detroit Pistons,97,Toronto Raptors,118,Box Score,,19800,
Fri Mar 24 2023,8:00p,Houston Rockets,114,Memphis Grizzlies,151,Box Score,,17851,
Fri Mar 24 2023,8:30p,Charlotte Hornets,117,Dallas Mavericks,109,Box Score,,20347,
Fri Mar 24 2023,9:00p,Milwaukee Bucks,144,Utah Jazz,116,Box Score,,18206,
Fri Mar 24 2023,10:00p,Philadelphia 76ers,112,Golden State Warriors,120,Box Score,,18064,
Fri Mar 24 2023,10:00p,Chicago Bulls,124,Portland Trail Blazers,96,Box Score,,19393,
Fri Mar 24 2023,10:00p,Phoenix Suns,127,Sacramento Kings,135,Box Score,,18151,
Fri Mar 24 2023,10:30p,Oklahoma City Thunder,111,Los Angeles Lakers,116,Box Score,,18997,
